MPC control debug log
steps=24000 Ts=0.00005000 total_time=1.200000
PU base: I=8.00 V=32.00 omega=200.00
FRF: enable=1 settle=2000 f_start=2.000Hz f_end=120.000Hz amp=0.800A
k=0000 mode=0 ctrl_mode=1 fw=0 Rs=0.4481 Vdc=48.00 | i=(0.000,0.043) wm=0.00 | th_ref=0.00 th=0.00 epos_live=0.00 epos_pi=0.00 espd=0.00 | w_ref=0.00 id_ref=0.00 iq_ref=0.00 id_fw=0.00 Tl=0.001 | enc=0 | mpcJ=0.0003
k=11850 mode=0 ctrl_mode=1 fw=0 Rs=0.4681 Vdc=49.37 | i=(0.710,-0.022) wm=0.00 | th_ref=0.00 th=-0.45 epos_live=0.45 epos_pi=0.00 espd=0.62 | w_ref=0.00 id_ref=0.00 iq_ref=0.60 id_fw=0.00 Tl=-0.745 | enc=-291 | mpcJ=0.0021
k=11900 mode=0 ctrl_mode=1 fw=0 Rs=0.4687 Vdc=49.31 | i=(1.609,-0.316) wm=0.00 | th_ref=0.00 th=-0.45 epos_live=0.45 epos_pi=0.00 espd=0.76 | w_ref=0.00 id_ref=0.00 iq_ref=1.25 id_fw=0.00 Tl=-0.514 | enc=-294 | mpcJ=0.0259
k=11950 mode=0 ctrl_mode=1 fw=0 Rs=0.4688 Vdc=46.50 | i=(1.380,-0.080) wm=0.00 | th_ref=0.00 th=-0.45 epos_live=0.45 epos_pi=0.00 espd=0.07 | w_ref=0.00 id_ref=0.00 iq_ref=1.35 id_fw=0.00 Tl=0.218 | enc=-295 | mpcJ=0.0111
k=12000 mode=0 ctrl_mode=1 fw=0 Rs=0.4688 Vdc=48.15 | i=(0.857,-0.254) wm=0.00 | th_ref=0.00 th=-0.45 epos_live=0.45 epos_pi=0.00 espd=-0.80 | w_ref=0.00 id_ref=0.00 iq_ref=0.86 id_fw=0.00 Tl=1.112 | enc=-293 | mpcJ=0.0006
k=12050 mode=0 ctrl_mode=1 fw=0 Rs=0.4686 Vdc=49.61 | i=(0.315,0.101) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=-1.70 | w_ref=0.00 id_ref=0.00 iq_ref=0.19 id_fw=0.00 Tl=1.495 | enc=-290 | mpcJ=0.0037
k=12100 mode=0 ctrl_mode=1 fw=0 Rs=0.4780 Vdc=46.67 | i=(-0.352,-0.082) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=-0.28 | w_ref=0.00 id_ref=0.00 iq_ref=-0.23 id_fw=0.00 Tl=0.540 | enc=-288 | mpcJ=0.0030
k=12150 mode=0 ctrl_mode=1 fw=0 Rs=0.4783 Vdc=46.69 | i=(-0.242,-0.048) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=-0.01 | w_ref=0.00 id_ref=0.00 iq_ref=-0.17 id_fw=0.00 Tl=0.040 | enc=-287 | mpcJ=0.0012
k=12200 mode=0 ctrl_mode=1 fw=0 Rs=0.4819 Vdc=49.46 | i=(0.461,-0.165) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=2.50 | w_ref=0.00 id_ref=0.00 iq_ref=0.45 id_fw=0.00 Tl=-0.795 | enc=-287 | mpcJ=0.0012
k=12250 mode=0 ctrl_mode=1 fw=0 Rs=0.4814 Vdc=47.78 | i=(1.091,-0.293) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=-0.09 | w_ref=0.00 id_ref=0.00 iq_ref=1.06 id_fw=0.00 Tl=0.518 | enc=-286 | mpcJ=0.0017
k=12300 mode=0 ctrl_mode=1 fw=0 Rs=0.4814 Vdc=46.32 | i=(1.520,-0.317) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=-2.08 | w_ref=0.00 id_ref=0.00 iq_ref=1.24 id_fw=0.00 Tl=1.668 | enc=-284 | mpcJ=0.0155
k=12350 mode=0 ctrl_mode=1 fw=0 Rs=0.4813 Vdc=49.28 | i=(0.902,0.032) wm=0.00 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=-2.91 | w_ref=0.00 id_ref=0.00 iq_ref=0.82 id_fw=0.00 Tl=2.383 | enc=-280 | mpcJ=0.0046
k=12400 mode=0 ctrl_mode=1 fw=0 Rs=0.4816 Vdc=49.29 | i=(0.228,0.057) wm=0.00 | th_ref=0.00 th=-0.42 epos_live=0.42 epos_pi=0.00 espd=-2.19 | w_ref=0.00 id_ref=0.00 iq_ref=0.16 id_fw=0.00 Tl=2.225 | enc=-275 | mpcJ=0.0011
k=12450 mode=0 ctrl_mode=1 fw=0 Rs=0.4811 Vdc=46.56 | i=(-0.613,-0.050) wm=0.00 | th_ref=0.00 th=-0.41 epos_live=0.41 epos_pi=0.00 espd=-1.43 | w_ref=0.00 id_ref=0.00 iq_ref=-0.48 id_fw=0.00 Tl=1.591 | enc=-270 | mpcJ=0.0016
k=12500 mode=0 ctrl_mode=1 fw=0 Rs=0.4814 Vdc=48.27 | i=(-0.322,-0.059) wm=0.00 | th_ref=0.00 th=-0.41 epos_live=0.41 epos_pi=0.00 espd=-1.38 | w_ref=0.00 id_ref=0.00 iq_ref=-0.27 id_fw=0.00 Tl=1.285 | enc=-266 | mpcJ=0.0011
k=12550 mode=0 ctrl_mode=1 fw=0 Rs=0.4757 Vdc=49.75 | i=(0.631,-0.037) wm=0.00 | th_ref=0.00 th=-0.40 epos_live=0.40 epos_pi=0.00 espd=-0.31 | w_ref=0.00 id_ref=0.00 iq_ref=0.38 id_fw=0.00 Tl=0.679 | enc=-264 | mpcJ=0.0106
k=12600 mode=0 ctrl_mode=1 fw=0 Rs=0.4755 Vdc=46.78 | i=(1.297,0.051) wm=0.00 | th_ref=0.00 th=-0.40 epos_live=0.40 epos_pi=0.00 espd=-1.89 | w_ref=0.00 id_ref=0.00 iq_ref=0.97 id_fw=0.00 Tl=1.636 | enc=-261 | mpcJ=0.0189
k=12650 mode=0 ctrl_mode=1 fw=0 Rs=0.4754 Vdc=46.75 | i=(1.209,0.103) wm=0.00 | th_ref=0.00 th=-0.39 epos_live=0.39 epos_pi=0.00 espd=-2.54 | w_ref=0.00 id_ref=0.00 iq_ref=1.12 id_fw=0.00 Tl=2.315 | enc=-257 | mpcJ=0.0024
k=12700 mode=0 ctrl_mode=1 fw=0 Rs=0.4757 Vdc=49.43 | i=(0.610,0.010) wm=0.00 | th_ref=0.00 th=-0.39 epos_live=0.39 epos_pi=0.00 espd=-3.59 | w_ref=0.00 id_ref=0.00 iq_ref=0.61 id_fw=0.00 Tl=3.020 | enc=-251 | mpcJ=0.0000
k=12750 mode=0 ctrl_mode=1 fw=0 Rs=0.4746 Vdc=47.68 | i=(-0.324,-0.014) wm=0.00 | th_ref=0.00 th=-0.37 epos_live=0.37 epos_pi=0.00 espd=-4.23 | w_ref=0.00 id_ref=0.00 iq_ref=-0.20 id_fw=0.00 Tl=3.179 | enc=-244 | mpcJ=0.0000
k=12800 mode=0 ctrl_mode=1 fw=0 Rs=0.4755 Vdc=46.19 | i=(-0.624,-0.126) wm=0.00 | th_ref=0.00 th=-0.37 epos_live=0.37 epos_pi=0.00 espd=-3.60 | w_ref=0.00 id_ref=0.00 iq_ref=-0.55 id_fw=0.00 Tl=2.529 | enc=-238 | mpcJ=0.0008
k=12850 mode=0 ctrl_mode=1 fw=0 Rs=0.4768 Vdc=49.16 | i=(-0.188,-0.110) wm=0.00 | th_ref=0.00 th=-0.36 epos_live=0.36 epos_pi=0.00 espd=-2.08 | w_ref=0.00 id_ref=0.00 iq_ref=-0.26 id_fw=0.00 Tl=1.610 | enc=-234 | mpcJ=0.0018
k=12900 mode=0 ctrl_mode=1 fw=0 Rs=0.4801 Vdc=49.20 | i=(0.690,0.166) wm=0.00 | th_ref=0.00 th=-0.35 epos_live=0.35 epos_pi=0.00 espd=-2.75 | w_ref=0.00 id_ref=0.00 iq_ref=0.44 id_fw=0.00 Tl=1.680 | enc=-231 | mpcJ=0.0073
k=12950 mode=0 ctrl_mode=1 fw=0 Rs=0.4812 Vdc=46.56 | i=(1.094,0.227) wm=0.00 | th_ref=0.00 th=-0.35 epos_live=0.35 epos_pi=0.00 espd=-2.98 | w_ref=0.00 id_ref=0.00 iq_ref=0.98 id_fw=0.00 Tl=2.120 | enc=-228 | mpcJ=0.0007
k=13000 mode=0 ctrl_mode=1 fw=0 Rs=0.4813 Vdc=48.35 | i=(1.081,0.254) wm=0.00 | th_ref=0.00 th=-0.34 epos_live=0.34 epos_pi=0.00 espd=-2.05 | w_ref=0.00 id_ref=0.00 iq_ref=1.01 id_fw=0.00 Tl=2.223 | enc=-224 | mpcJ=0.0006
k=13050 mode=0 ctrl_mode=1 fw=0 Rs=0.4816 Vdc=49.87 | i=(0.384,0.010) wm=0.00 | th_ref=0.00 th=-0.33 epos_live=0.33 epos_pi=0.00 espd=-2.65 | w_ref=0.00 id_ref=0.00 iq_ref=0.35 id_fw=0.00 Tl=2.591 | enc=-218 | mpcJ=0.0010
k=13100 mode=0 ctrl_mode=1 fw=0 Rs=0.4814 Vdc=46.91 | i=(-0.283,-0.247) wm=0.00 | th_ref=0.00 th=-0.33 epos_live=0.33 epos_pi=0.00 espd=-2.85 | w_ref=0.00 id_ref=0.00 iq_ref=-0.37 id_fw=0.00 Tl=2.339 | enc=-212 | mpcJ=0.0037
k=13150 mode=0 ctrl_mode=1 fw=0 Rs=0.4814 Vdc=46.86 | i=(-0.699,-0.179) wm=0.00 | th_ref=0.00 th=-0.32 epos_live=0.32 epos_pi=0.00 espd=-1.28 | w_ref=0.00 id_ref=0.00 iq_ref=-0.60 id_fw=0.00 Tl=1.289 | enc=-208 | mpcJ=0.0000
k=13200 mode=0 ctrl_mode=1 fw=0 Rs=0.4826 Vdc=49.47 | i=(0.272,0.147) wm=0.00 | th_ref=0.00 th=-0.32 epos_live=0.32 epos_pi=0.00 espd=-0.27 | w_ref=0.00 id_ref=0.00 iq_ref=0.09 id_fw=0.00 Tl=0.560 | enc=-206 | mpcJ=0.0091
k=13250 mode=0 ctrl_mode=1 fw=0 Rs=0.4822 Vdc=47.63 | i=(0.865,0.169) wm=30.68 | th_ref=0.00 th=-0.31 epos_live=0.31 epos_pi=0.00 espd=-3.71 | w_ref=0.00 id_ref=0.00 iq_ref=0.78 id_fw=0.00 Tl=-21.036 | enc=-204 | mpcJ=0.0011
k=13300 mode=0 ctrl_mode=1 fw=0 Rs=0.4824 Vdc=46.08 | i=(1.518,0.356) wm=0.00 | th_ref=0.00 th=-0.31 epos_live=0.31 epos_pi=0.00 espd=-3.50 | w_ref=0.00 id_ref=0.00 iq_ref=1.06 id_fw=0.00 Tl=1.982 | enc=-202 | mpcJ=0.0352
k=13350 mode=0 ctrl_mode=1 fw=0 Rs=0.4828 Vdc=49.02 | i=(0.727,0.253) wm=0.00 | th_ref=0.00 th=-0.31 epos_live=0.31 epos_pi=0.00 espd=-2.09 | w_ref=0.00 id_ref=0.00 iq_ref=0.67 id_fw=0.00 Tl=1.934 | enc=-199 | mpcJ=0.0007
k=13400 mode=0 ctrl_mode=1 fw=0 Rs=0.4838 Vdc=49.08 | i=(-0.237,0.088) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=-2.40 | w_ref=0.00 id_ref=0.00 iq_ref=-0.11 id_fw=0.00 Tl=1.887 | enc=-195 | mpcJ=0.0057
k=13450 mode=0 ctrl_mode=1 fw=0 Rs=0.4854 Vdc=46.49 | i=(-0.349,-0.324) wm=0.00 | th_ref=0.00 th=-0.29 epos_live=0.29 epos_pi=0.00 espd=-3.43 | w_ref=0.00 id_ref=0.00 iq_ref=-0.53 id_fw=0.00 Tl=1.519 | enc=-192 | mpcJ=0.0069
k=13500 mode=0 ctrl_mode=1 fw=0 Rs=0.4846 Vdc=48.37 | i=(-0.238,-0.063) wm=0.00 | th_ref=0.00 th=-0.29 epos_live=0.29 epos_pi=0.00 espd=-0.01 | w_ref=0.00 id_ref=0.00 iq_ref=-0.17 id_fw=0.00 Tl=-0.006 | enc=-192 | mpcJ=0.0000
k=13550 mode=0 ctrl_mode=1 fw=0 Rs=0.4915 Vdc=49.96 | i=(0.643,0.138) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=0.15 | w_ref=0.00 id_ref=0.00 iq_ref=0.59 id_fw=0.00 Tl=-0.156 | enc=-193 | mpcJ=0.0015
k=13600 mode=0 ctrl_mode=1 fw=0 Rs=0.4914 Vdc=47.04 | i=(1.146,0.586) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=0.05 | w_ref=0.00 id_ref=0.00 iq_ref=1.13 id_fw=0.00 Tl=0.163 | enc=-194 | mpcJ=0.0045
k=13650 mode=0 ctrl_mode=1 fw=0 Rs=0.4914 Vdc=47.00 | i=(0.969,0.396) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=0.00 | w_ref=0.00 id_ref=0.00 iq_ref=0.95 id_fw=0.00 Tl=0.394 | enc=-194 | mpcJ=0.0002
k=13700 mode=0 ctrl_mode=1 fw=0 Rs=0.4922 Vdc=49.56 | i=(0.275,0.058) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=-0.02 | w_ref=0.00 id_ref=0.00 iq_ref=0.22 id_fw=0.00 Tl=0.329 | enc=-193 | mpcJ=0.0001
k=13750 mode=0 ctrl_mode=1 fw=0 Rs=0.4870 Vdc=47.64 | i=(-0.422,0.029) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=2.83 | w_ref=0.00 id_ref=0.00 iq_ref=-0.33 id_fw=0.00 Tl=-0.943 | enc=-193 | mpcJ=0.0047
k=13800 mode=0 ctrl_mode=1 fw=0 Rs=0.4873 Vdc=46.02 | i=(-0.057,-0.225) wm=-30.68 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=4.06 | w_ref=0.00 id_ref=0.00 iq_ref=-0.14 id_fw=0.00 Tl=20.827 | enc=-195 | mpcJ=0.0042
k=13850 mode=0 ctrl_mode=1 fw=0 Rs=0.4755 Vdc=48.91 | i=(0.549,0.017) wm=0.00 | th_ref=0.00 th=-0.30 epos_live=0.30 epos_pi=0.00 espd=1.62 | w_ref=0.00 id_ref=0.00 iq_ref=0.55 id_fw=0.00 Tl=-1.332 | enc=-198 | mpcJ=0.0059
k=13900 mode=0 ctrl_mode=1 fw=0 Rs=0.4756 Vdc=48.93 | i=(1.173,0.551) wm=0.00 | th_ref=0.00 th=-0.31 epos_live=0.31 epos_pi=0.00 espd=2.06 | w_ref=0.00 id_ref=0.00 iq_ref=1.22 id_fw=0.00 Tl=-1.238 | enc=-202 | mpcJ=0.0037
k=13950 mode=0 ctrl_mode=1 fw=0 Rs=0.4754 Vdc=46.37 | i=(1.126,0.306) wm=0.00 | th_ref=0.00 th=-0.31 epos_live=0.31 epos_pi=0.00 espd=0.28 | w_ref=0.00 id_ref=0.00 iq_ref=1.06 id_fw=0.00 Tl=-0.172 | enc=-204 | mpcJ=0.0002
k=14000 mode=0 ctrl_mode=1 fw=0 Rs=0.4758 Vdc=48.33 | i=(0.392,0.263) wm=0.00 | th_ref=0.00 th=-0.32 epos_live=0.32 epos_pi=0.00 espd=1.72 | w_ref=0.00 id_ref=0.00 iq_ref=0.39 id_fw=0.00 Tl=-0.735 | enc=-206 | mpcJ=0.0038
k=14050 mode=0 ctrl_mode=1 fw=0 Rs=0.4732 Vdc=49.98 | i=(-0.374,-0.157) wm=-30.68 | th_ref=0.00 th=-0.32 epos_live=0.32 epos_pi=0.00 espd=3.91 | w_ref=0.00 id_ref=0.00 iq_ref=-0.23 id_fw=0.00 Tl=21.031 | enc=-208 | mpcJ=0.0058
k=14100 mode=0 ctrl_mode=1 fw=0 Rs=0.4699 Vdc=47.13 | i=(-0.267,-0.032) wm=0.00 | th_ref=0.00 th=-0.32 epos_live=0.32 epos_pi=0.00 espd=1.67 | w_ref=0.00 id_ref=0.00 iq_ref=-0.17 id_fw=0.00 Tl=-1.563 | enc=-211 | mpcJ=0.0000
k=14150 mode=0 ctrl_mode=1 fw=0 Rs=0.4695 Vdc=47.14 | i=(0.976,0.278) wm=0.00 | th_ref=0.00 th=-0.33 epos_live=0.33 epos_pi=0.00 espd=4.75 | w_ref=0.00 id_ref=0.00 iq_ref=0.75 id_fw=0.00 Tl=-2.688 | enc=-217 | mpcJ=0.0116
k=14200 mode=0 ctrl_mode=1 fw=0 Rs=0.4692 Vdc=49.69 | i=(1.362,0.228) wm=0.00 | th_ref=0.00 th=-0.34 epos_live=0.34 epos_pi=0.00 espd=2.73 | w_ref=0.00 id_ref=0.00 iq_ref=1.30 id_fw=0.00 Tl=-1.858 | enc=-222 | mpcJ=0.0005
k=14250 mode=0 ctrl_mode=1 fw=0 Rs=0.4691 Vdc=47.72 | i=(1.192,0.374) wm=0.00 | th_ref=0.00 th=-0.35 epos_live=0.35 epos_pi=0.00 espd=1.45 | w_ref=0.00 id_ref=0.00 iq_ref=1.16 id_fw=0.00 Tl=-1.060 | enc=-226 | mpcJ=0.0045
k=14300 mode=0 ctrl_mode=1 fw=0 Rs=0.4698 Vdc=46.03 | i=(0.313,0.159) wm=0.00 | th_ref=0.00 th=-0.35 epos_live=0.35 epos_pi=0.00 espd=1.30 | w_ref=0.00 id_ref=0.00 iq_ref=0.41 id_fw=0.00 Tl=-0.945 | enc=-229 | mpcJ=0.0030
k=14350 mode=0 ctrl_mode=1 fw=0 Rs=0.4720 Vdc=48.84 | i=(-0.011,-0.205) wm=0.00 | th_ref=0.00 th=-0.36 epos_live=0.36 epos_pi=0.00 espd=1.07 | w_ref=0.00 id_ref=0.00 iq_ref=-0.14 id_fw=0.00 Tl=-1.143 | enc=-232 | mpcJ=0.0062
k=14400 mode=0 ctrl_mode=1 fw=0 Rs=0.4755 Vdc=48.80 | i=(0.019,0.075) wm=0.00 | th_ref=0.00 th=-0.36 epos_live=0.36 epos_pi=0.00 espd=1.92 | w_ref=0.00 id_ref=0.00 iq_ref=-0.06 id_fw=0.00 Tl=-1.948 | enc=-237 | mpcJ=0.0023
k=14450 mode=0 ctrl_mode=1 fw=0 Rs=0.4754 Vdc=46.23 | i=(1.197,0.178) wm=0.00 | th_ref=0.00 th=-0.37 epos_live=0.37 epos_pi=0.00 espd=4.11 | w_ref=0.00 id_ref=0.00 iq_ref=0.89 id_fw=0.00 Tl=-2.729 | enc=-244 | mpcJ=0.0091
k=14500 mode=0 ctrl_mode=1 fw=0 Rs=0.4758 Vdc=48.23 | i=(1.539,-0.184) wm=0.00 | th_ref=0.00 th=-0.38 epos_live=0.38 epos_pi=0.00 espd=3.70 | w_ref=0.00 id_ref=0.00 iq_ref=1.45 id_fw=0.00 Tl=-2.234 | enc=-250 | mpcJ=0.0065
k=14550 mode=0 ctrl_mode=1 fw=0 Rs=0.4758 Vdc=49.95 | i=(1.190,0.156) wm=0.00 | th_ref=0.00 th=-0.39 epos_live=0.39 epos_pi=0.00 espd=1.65 | w_ref=0.00 id_ref=0.00 iq_ref=1.13 id_fw=0.00 Tl=-1.163 | enc=-254 | mpcJ=0.0036
k=14600 mode=0 ctrl_mode=1 fw=0 Rs=0.4755 Vdc=47.17 | i=(0.537,0.144) wm=0.00 | th_ref=0.00 th=-0.39 epos_live=0.39 epos_pi=0.00 espd=1.02 | w_ref=0.00 id_ref=0.00 iq_ref=0.38 id_fw=0.00 Tl=-0.871 | enc=-257 | mpcJ=0.0039
k=14650 mode=0 ctrl_mode=1 fw=0 Rs=0.4802 Vdc=47.25 | i=(-0.323,-0.060) wm=0.00 | th_ref=0.00 th=-0.40 epos_live=0.40 epos_pi=0.00 espd=3.97 | w_ref=0.00 id_ref=0.00 iq_ref=-0.09 id_fw=0.00 Tl=-2.122 | enc=-261 | mpcJ=0.0096
k=14700 mode=0 ctrl_mode=1 fw=0 Rs=0.4799 Vdc=49.83 | i=(0.387,0.098) wm=0.00 | th_ref=0.00 th=-0.41 epos_live=0.41 epos_pi=0.00 espd=4.71 | w_ref=0.00 id_ref=0.00 iq_ref=0.30 id_fw=0.00 Tl=-2.684 | enc=-266 | mpcJ=0.0024
k=14750 mode=0 ctrl_mode=1 fw=0 Rs=0.4796 Vdc=47.84 | i=(1.095,-0.064) wm=0.00 | th_ref=0.00 th=-0.42 epos_live=0.42 epos_pi=0.00 espd=2.50 | w_ref=0.00 id_ref=0.00 iq_ref=1.02 id_fw=0.00 Tl=-1.942 | enc=-271 | mpcJ=0.0002
k=14800 mode=0 ctrl_mode=1 fw=0 Rs=0.4796 Vdc=46.10 | i=(1.952,-0.140) wm=0.00 | th_ref=0.00 th=-0.42 epos_live=0.42 epos_pi=0.00 espd=3.65 | w_ref=0.00 id_ref=0.00 iq_ref=1.53 id_fw=0.00 Tl=-1.790 | enc=-276 | mpcJ=0.0305
k=14850 mode=0 ctrl_mode=1 fw=0 Rs=0.4793 Vdc=48.83 | i=(1.016,-0.028) wm=0.00 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=0.41 | w_ref=0.00 id_ref=0.00 iq_ref=0.89 id_fw=0.00 Tl=-0.339 | enc=-278 | mpcJ=0.0016
k=14900 mode=0 ctrl_mode=1 fw=0 Rs=0.4794 Vdc=48.71 | i=(0.220,-0.034) wm=0.00 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=0.63 | w_ref=0.00 id_ref=0.00 iq_ref=0.09 id_fw=0.00 Tl=-0.558 | enc=-280 | mpcJ=0.0001
k=14950 mode=0 ctrl_mode=1 fw=0 Rs=0.4803 Vdc=46.10 | i=(-0.101,0.138) wm=-30.68 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=4.19 | w_ref=0.00 id_ref=0.00 iq_ref=-0.09 id_fw=0.00 Tl=20.683 | enc=-283 | mpcJ=0.0005
k=15000 mode=0 ctrl_mode=1 fw=0 Rs=0.4853 Vdc=48.10 | i=(0.725,-0.046) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=1.14 | w_ref=0.00 id_ref=0.00 iq_ref=0.53 id_fw=0.00 Tl=-1.201 | enc=-286 | mpcJ=0.0066
k=15050 mode=0 ctrl_mode=1 fw=0 Rs=0.4854 Vdc=49.85 | i=(1.459,-0.415) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=1.24 | w_ref=0.00 id_ref=0.00 iq_ref=1.37 id_fw=0.00 Tl=-0.950 | enc=-290 | mpcJ=0.0030
k=15100 mode=0 ctrl_mode=1 fw=0 Rs=0.4856 Vdc=47.14 | i=(1.335,-0.478) wm=0.00 | th_ref=0.00 th=-0.45 epos_live=0.45 epos_pi=0.00 espd=0.24 | w_ref=0.00 id_ref=0.00 iq_ref=1.27 id_fw=0.00 Tl=-0.047 | enc=-292 | mpcJ=0.0070
k=15150 mode=0 ctrl_mode=1 fw=0 Rs=0.4856 Vdc=47.31 | i=(0.583,-0.251) wm=0.00 | th_ref=0.00 th=-0.45 epos_live=0.45 epos_pi=0.00 espd=0.00 | w_ref=0.00 id_ref=0.00 iq_ref=0.52 id_fw=0.00 Tl=0.285 | enc=-292 | mpcJ=0.0034
k=15200 mode=0 ctrl_mode=1 fw=0 Rs=0.4896 Vdc=49.95 | i=(-0.260,-0.046) wm=0.00 | th_ref=0.00 th=-0.45 epos_live=0.45 epos_pi=0.00 espd=0.00 | w_ref=0.00 id_ref=0.00 iq_ref=-0.20 id_fw=0.00 Tl=-0.010 | enc=-292 | mpcJ=0.0015
k=15250 mode=0 ctrl_mode=1 fw=0 Rs=0.4885 Vdc=47.97 | i=(-0.130,0.010) wm=0.00 | th_ref=0.00 th=-0.45 epos_live=0.45 epos_pi=0.00 espd=1.71 | w_ref=0.00 id_ref=0.00 iq_ref=0.02 id_fw=0.00 Tl=-0.908 | enc=-293 | mpcJ=0.0000
k=15300 mode=0 ctrl_mode=1 fw=0 Rs=0.4867 Vdc=46.21 | i=(0.846,-0.354) wm=0.00 | th_ref=0.00 th=-0.45 epos_live=0.45 epos_pi=0.00 espd=0.12 | w_ref=0.00 id_ref=0.00 iq_ref=0.81 id_fw=0.00 Tl=-0.105 | enc=-294 | mpcJ=0.0049
k=15350 mode=0 ctrl_mode=1 fw=0 Rs=0.4868 Vdc=48.89 | i=(1.372,-0.308) wm=0.00 | th_ref=0.00 th=-0.45 epos_live=0.45 epos_pi=0.00 espd=0.01 | w_ref=0.00 id_ref=0.00 iq_ref=1.34 id_fw=0.00 Tl=0.344 | enc=-295 | mpcJ=0.0001
k=15400 mode=0 ctrl_mode=1 fw=0 Rs=0.4864 Vdc=48.68 | i=(0.975,-0.110) wm=0.00 | th_ref=0.00 th=-0.45 epos_live=0.45 epos_pi=0.00 espd=-2.97 | w_ref=0.00 id_ref=0.00 iq_ref=0.84 id_fw=0.00 Tl=1.728 | enc=-293 | mpcJ=0.0014
k=15450 mode=0 ctrl_mode=1 fw=0 Rs=0.4879 Vdc=46.00 | i=(-0.126,0.321) wm=0.00 | th_ref=0.00 th=-0.45 epos_live=0.45 epos_pi=0.00 espd=-0.68 | w_ref=0.00 id_ref=0.00 iq_ref=-0.04 id_fw=0.00 Tl=0.998 | enc=-291 | mpcJ=0.0194
k=15500 mode=0 ctrl_mode=1 fw=0 Rs=0.4888 Vdc=47.97 | i=(-0.355,-0.078) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=-0.14 | w_ref=0.00 id_ref=0.00 iq_ref=-0.25 id_fw=0.00 Tl=0.351 | enc=-289 | mpcJ=0.0030
k=15550 mode=0 ctrl_mode=1 fw=0 Rs=0.4934 Vdc=49.72 | i=(0.465,0.041) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=-0.01 | w_ref=0.00 id_ref=0.00 iq_ref=0.42 id_fw=0.00 Tl=0.196 | enc=-288 | mpcJ=0.0029
k=15600 mode=0 ctrl_mode=1 fw=0 Rs=0.4930 Vdc=47.06 | i=(1.258,-0.304) wm=0.00 | th_ref=0.00 th=-0.44 epos_live=0.44 epos_pi=0.00 espd=-0.04 | w_ref=0.00 id_ref=0.00 iq_ref=1.22 id_fw=0.00 Tl=0.563 | enc=-287 | mpcJ=0.0009
k=15650 mode=0 ctrl_mode=1 fw=0 Rs=0.4924 Vdc=47.31 | i=(1.031,-0.266) wm=30.68 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=-4.59 | w_ref=0.00 id_ref=0.00 iq_ref=0.92 id_fw=0.00 Tl=-20.038 | enc=-283 | mpcJ=0.0021
k=15700 mode=0 ctrl_mode=1 fw=0 Rs=0.4932 Vdc=50.03 | i=(0.264,0.073) wm=0.00 | th_ref=0.00 th=-0.43 epos_live=0.43 epos_pi=0.00 espd=-2.08 | w_ref=0.00 id_ref=0.00 iq_ref=0.20 id_fw=0.00 Tl=2.085 | enc=-279 | mpcJ=0.0019
k=15750 mode=0 ctrl_mode=1 fw=0 Rs=0.4914 Vdc=48.09 | i=(-0.502,0.126) wm=0.00 | th_ref=0.00 th=-0.42 epos_live=0.42 epos_pi=0.00 espd=-2.93 | w_ref=0.00 id_ref=0.00 iq_ref=-0.45 id_fw=0.00 Tl=2.044 | enc=-274 | mpcJ=0.0010
